T [K] ; dTdt [K/s] ; V [Volt] ; dV/dt [Volt/s] ; IntdTdt [V] ; etime [s] 
2.34567e+02 ; -5.35519e-01 ; -1.99344e-03 ; -2.54749e-05 ; -1.89314e-03 ; 1.78220e+02 
2.34137e+02 ; -5.34416e-01 ; -2.01675e-03 ; -2.54015e-05 ; -1.91373e-03 ; 1.79209e+02 
2.33644e+02 ; -5.32818e-01 ; -2.04071e-03 ; -2.53016e-05 ; -1.93734e-03 ; 1.80227e+02 
2.33153e+02 ; -5.33479e-01 ; -2.06112e-03 ; -2.53092e-05 ; -1.96085e-03 ; 1.81230e+02 
2.32721e+02 ; -5.31827e-01 ; -2.08489e-03 ; -2.52103e-05 ; -1.98117e-03 ; 1.82236e+02 
2.32228e+02 ; -5.32345e-01 ; -2.10441e-03 ; -2.52116e-05 ; -2.00435e-03 ; 1.83182e+02 
2.31786e+02 ; -5.32320e-01 ; -2.12820e-03 ; -2.51895e-05 ; -2.02510e-03 ; 1.84226e+02 
2.31288e+02 ; -5.32185e-01 ; -2.15178e-03 ; -2.51596e-05 ; -2.04850e-03 ; 1.85245e+02 
2.30859e+02 ; -5.31310e-01 ; -2.17199e-03 ; -2.50981e-05 ; -2.06867e-03 ; 1.86188e+02 
2.30364e+02 ; -5.30798e-01 ; -2.19520e-03 ; -2.50507e-05 ; -2.09193e-03 ; 1.87234e+02 
2.29856e+02 ; -5.30646e-01 ; -2.21862e-03 ; -2.50198e-05 ; -2.11583e-03 ; 1.88258e+02 
2.29360e+02 ; -5.29391e-01 ; -2.23827e-03 ; -2.49375e-05 ; -2.13913e-03 ; 1.89267e+02 
2.28938e+02 ; -5.28369e-01 ; -2.26191e-03 ; -2.48698e-05 ; -2.15895e-03 ; 1.90276e+02 
2.28432e+02 ; -5.28239e-01 ; -2.28533e-03 ; -2.48403e-05 ; -2.18273e-03 ; 1.91281e+02 
2.27945e+02 ; -5.27493e-01 ; -2.30478e-03 ; -2.47833e-05 ; -2.20562e-03 ; 1.92284e+02 
2.27525e+02 ; -5.27077e-01 ; -2.32785e-03 ; -2.47456e-05 ; -2.22539e-03 ; 1.93295e+02 
2.27029e+02 ; -5.25173e-01 ; -2.35119e-03 ; -2.46349e-05 ; -2.24870e-03 ; 1.94304e+02 
2.26546e+02 ; -5.24259e-01 ; -2.37092e-03 ; -2.45713e-05 ; -2.27139e-03 ; 1.95298e+02 
2.26125e+02 ; -5.23366e-01 ; -2.39372e-03 ; -2.45115e-05 ; -2.29117e-03 ; 1.96316e+02 
2.25644e+02 ; -5.23640e-01 ; -2.41629e-03 ; -2.45038e-05 ; -2.31377e-03 ; 1.97325e+02 
2.25222e+02 ; -5.21422e-01 ; -2.43594e-03 ; -2.43822e-05 ; -2.33359e-03 ; 1.98274e+02 
2.24732e+02 ; -5.21535e-01 ; -2.45865e-03 ; -2.43667e-05 ; -2.35663e-03 ; 1.99332e+02 
2.24255e+02 ; -5.21005e-01 ; -2.48091e-03 ; -2.43218e-05 ; -2.37907e-03 ; 2.00341e+02 
2.23840e+02 ; -5.19670e-01 ; -2.50053e-03 ; -2.42420e-05 ; -2.39858e-03 ; 2.01286e+02 
2.23358e+02 ; -5.19624e-01 ; -2.52312e-03 ; -2.42196e-05 ; -2.42122e-03 ; 2.02329e+02 
2.22868e+02 ; -5.19268e-01 ; -2.54254e-03 ; -2.41827e-05 ; -2.44403e-03 ; 2.03350e+02 
2.22452e+02 ; -5.18114e-01 ; -2.56482e-03 ; -2.41119e-05 ; -2.46323e-03 ; 2.04354e+02 
2.21962e+02 ; -5.18575e-01 ; -2.58405e-03 ; -2.41133e-05 ; -2.48587e-03 ; 2.05304e+02 
